0,64,480,9,9,0
0,64,480,9,10,0
0,64,480,9,11,0
0,64,480,9,12,0
0,64,480,9,13,0
0,64,480,9,14,0
0,64,480,9,15,0
0,64,480,9,16,0
0,64,480,9,17,0
0,64,480,9,18,0
0,64,480,9,19,0
0,64,480,10,0,0
0,64,480,10,1,0
0,64,480,10,2,0
0,64,480,10,3,0
0,64,480,10,4,0
0,128,544,10,5,0
0,160,544,10,6,0
0,128,544,10,7,0
0,64,480,10,8,0
0,64,480,10,9,0
0,64,480,10,10,0
0,64,480,10,11,0
0,64,480,10,12,0
0,64,480,10,13,0
0,64,480,10,14,0
0,64,480,10,15,0
0,64,480,10,16,0
0,64,480,10,17,0
0,64,480,10,18,0
0,64,480,10,19,0
0,64,480,11,0,0
0,64,480,11,1,0
0,64,480,11,2,0
0,64,480,11,3,0
0,64,480,11,4,0
0,160,544,11,5,0
0,128,544,11,6,0
0,160,544,11,7,0
0,64,480,11,8,0
0,64,480,11,9,0
0,64,480,11,10,0
0,64,480,11,11,0
0,64,480,11,12,0
0,64,480,11,13,0
0,64,480,11,14,0
0,64,480,11,15,0
0,64,480,11,16,0
0,64,480,11,17,0
0,64,480,11,18,0
0,64,480,11,19,0
0,64,480,12,0,0
0,64,480,12,1,0
0,64,480,12,2,0
0,64,480,12,3,0
0,64,480,12,4,0
0,128,544,12,5,0
0,160,544,12,6,0
0,128,544,12,7,0
0,64,480,12,8,0
0,64,480,12,9,0
0,64,480,12,10,0
0,64,480,12,11,0
0,64,480,12,12,0
0,64,480,12,13,0
0,64,480,12,14,0
0,64,480,12,15,0
0,64,480,12,16,0
0,64,480,12,17,0
0,64,480,12,18,0
0,64,480,12,19,0
0,64,480,13,0,0
0,64,480,13,1,0
0,64,480,13,2,0
0,64,480,13,3,0
0,64,480,13,4,0
0,160,544,13,5,0
0,128,544,13,6,0
0,160,544,13,7,0
0,128,544,13,8,0
0,160,544,13,9,0
0,128,544,13,10,0
0,160,544,13,11,0
0,128,544,13,12,0
0,160,544,13,13,0
0,128,544,13,14,0
0,160,544,13,15,0
0,128,544,13,16,0
0,160,544,13,17,0
0,128,544,13,18,0
0,64,480,13,19,0
0,64,480,14,0,0
0,64,480,14,1,0
0,64,480,14,2,0
0,64,480,14,3,0
0,64,480,14,4,0
0,128,544,14,5,0
0,160,544,14,6,0
0,128,544,14,7,0
0,160,544,14,8,0
0,128,544,14,9,0
0,160,544,14,10,0
0,128,544,14,11,0
0,128,544,14,12,0
0,160,544,14,13,0
0,128,544,14,14,0
0,128,544,14,15,0
0,160,544,14,16,0
0,128,544,14,17,0
0,160,544,14,18,0
0,64,480,14,19,0
0,64,480,15,0,0
0,64,480,15,1,0
0,64,480,15,2,0
0,64,480,15,3,0
0,64,480,15,4,0
0,160,544,15,5,0
0,128,544,15,6,0
0,160,544,15,7,0
0,128,544,15,8,0
0,160,544,15,9,0
0,128,544,15,10,0
0,160,544,15,11,0
0,128,544,15,12,0
0,160,544,15,13,0
0,128,544,15,14,0
0,160,544,15,15,0
0,128,544,15,16,0
0,160,544,15,17,0
0,128,544,15,18,0
0,64,480,15,19,0
0,64,480,16,0,0
0,64,480,16,1,0
0,64,480,16,2,0
0,64,480,16,3,0
0,64,480,16,4,0
0,64,480,16,5,0
0,64,480,16,6,0
0,64,480,16,7,0
0,64,480,16,8,0
0,64,480,16,9,0
0,64,480,16,10,0
0,64,480,16,11,0
0,64,480,16,12,0
0,64,480,16,13,0
0,64,480,16,14,0
0,64,480,16,15,0
0,160,544,16,16,0
0,128,544,16,17,0
0,160,544,16,18,0
0,64,480,16,19,0
0,64,480,17,0,0
0,64,480,17,1,0
0,64,480,17,2,0
0,64,480,17,3,0
0,64,480,17,4,0
0,64,480,17,5,0
0,64,480,17,6,0
0,64,480,17,7,0
0,64,480,17,8,0
0,64,480,17,9,0
0,64,480,17,10,0
0,64,480,17,11,0
0,64,480,17,12,0
0,64,480,17,13,0
0,64,480,17,14,0
0,64,480,17,15,0
0,128,544,17,16,0
0,160,544,17,17,0
0,128,544,17,18,0
0,64,480,17,19,0
0,64,480,18,0,0
0,64,480,18,1,0
0,64,480,18,2,0
0,64,480,18,3,0
0,64,480,18,4,0
0,64,480,18,5,0
0,64,480,18,6,0
0,64,480,18,7,0
0,64,480,18,8,0
0,64,480,18,9,0
0,64,480,18,10,0
0,64,480,18,11,0
0,64,480,18,12,0
0,64,480,18,13,0
0,64,480,18,14,0
0,64,480,18,15,0
0,160,544,18,16,0
0,128,544,18,17,0
0,160,544,18,18,0
0,64,480,18,19,0
0,64,480,19,0,0
0,64,480,19,1,0
0,64,480,19,2,0
0,64,480,19,3,0
0,64,480,19,4,0
0,64,480,19,5,0
0,64,480,19,6,0
0,64,480,19,7,0
0,64,480,19,8,0
0,64,480,19,9,0
0,64,480,19,10,0
0,64,480,19,11,0
0,64,480,19,12,0
0,64,480,19,13,0
0,64,480,19,14,0
0,64,480,19,15,0
0,128,544,19,16,0
0,160,544,19,17,0
0,128,544,19,18,0
0,64,480,19,19,0
0,64,480,20,0,0
0,64,480,20,1,0
0,64,480,20,2,0
0,64,480,20,3,0
0,64,480,20,4,0
0,64,480,20,5,0
0,64,480,20,6,0
0,64,480,20,7,0
0,64,480,20,8,0
0,64,480,20,9,0
0,64,480,20,10,0
0,64,480,20,11,0
0,64,480,20,12,0
0,64,480,20,13,0
0,64,480,20,14,0
0,64,480,20,15,0
0,160,544,20,16,0
0,128,544,20,17,0
0,160,544,20,18,0
0,64,480,20,19,0
0,64,480,21,0,0
0,64,480,21,1,0
0,64,480,21,2,0
0,64,480,21,3,0
0,64,480,21,4,0
0,64,480,21,5,0
0,64,480,21,6,0
0,64,480,21,7,0
0,64,480,21,8,0
0,64,480,21,9,0
0,64,480,21,10,0
0,64,480,21,11,0
0,64,480,21,12,0
0,64,480,21,13,0
0,64,480,21,14,0
0,64,480,21,15,0
0,128,544,21,16,0
0,160,544,21,17,0
0,128,544,21,18,0
0,64,480,21,19,0
2,160,544,21,16,0
2,160,544,21,17,0
2,160,544,21,18,0
3,128,576,0,0,0
3,128,576,0,1,0
3,128,576,0,2,0
3,128,576,0,3,0
3,128,576,0,4,0
3,128,576,0,5,0
3,128,576,0,6,0
3,128,576,0,7,0
3,128,576,0,8,0
3,128,576,0,9,0
3,128,576,0,10,0
3,128,576,0,11,0
3,128,576,0,12,0
3,128,576,0,13,0
3,128,576,0,14,0
3,128,576,0,15,0
3,128,576,0,16,0
3,128,576,0,17,0
3,128,576,0,18,0
3,128,576,0,19,0
3,128,576,1,0,0
3,128,576,1,19,0
3,128,576,2,0,0
3,128,576,2,19,0
3,128,576,3,0,0
3,128,576,3,15,0
3,128,576,3,16,0
3,128,576,3,19,0
3,128,576,4,0,0
3,128,576,4,3,0
3,128,576,4,4,0
3,128,576,4,15,0
3,128,576,4,16,0
3,128,576,4,19,0
3,128,576,5,0,0
3,128,576,5,3,0
3,128,576,5,4,0
3,128,576,5,19,0
3,128,576,6,0,0
3,128,576,6,10,0
3,128,576,6,11,0
3,128,576,6,19,0
3,128,576,7,0,0
3,128,576,7,10,0
3,128,576,7,11,0
3,64,576,7,14,0
3,64,576,7,15,0
3,128,576,7,19,0
3,128,576,8,0,0
3,64,576,8,14,0
3,0,576,8,15,0
3,0,576,8,17,0
3,128,576,8,19,0
3,128,576,9,0,0
3,0,576,9,16,0
3,64,576,9,18,0
3,128,576,9,19,0
3,128,576,10,0,0
3,0,576,10,15,0
3,0,576,10,17,0
3,128,576,10,19,0
3,128,576,11,0,0
3,128,576,11,19,0
3,128,576,12,0,0
3,128,576,12,19,0
3,128,576,13,0,0
3,128,576,13,19,0
3,128,576,14,0,0
3,128,576,14,19,0
3,128,576,15,0,0
3,128,576,15,19,0
3,128,576,16,0,0
3,128,576,16,3,0
3,128,576,16,4,0
3,128,576,16,19,0
3,128,576,17,0,0
3,128,576,17,3,0
3,128,576,17,4,0
3,128,576,17,19,0
3,128,576,18,0,0
3,128,576,18,19,0
3,128,576,19,0,0
3,64,576,19,16,0
3,128,576,19,19,0
3,128,576,20,0,0
3,128,576,20,19,0
3,128,576,21,0,0
3,128,576,21,1,0
3,128,576,21,2,0
3,128,576,21,3,0
3,128,576,21,4,0
3,128,576,21,5,0
3,128,576,21,6,0
3,128,576,21,7,0
3,128,576,21,8,0
3,128,576,21,9,0
3,128,576,21,10,0
3,128,576,21,11,0
3,128,576,21,12,0
3,128,576,21,13,0
3,128,576,21,14,0
3,128,576,21,15,0
3,128,576,21,19,0
::END
