1,128,544,2,6,0
1,128,544,2,7,0
1,128,544,2,8,0
1,128,576,2,9,0
1,128,512,2,11,0
1,128,512,2,12,0
1,128,576,3,2,0
1,128,544,3,3,0
1,128,544,3,4,0
1,128,544,3,5,0
1,128,544,3,6,0
1,128,544,3,7,0
1,128,544,3,8,0
1,128,576,3,9,0
1,128,512,3,11,0
1,128,512,3,12,0
1,128,576,4,2,0
1,128,544,4,3,0
1,128,544,4,4,0
1,128,544,4,5,0
1,128,544,4,6,0
1,128,544,4,7,0
1,128,544,4,8,0
1,128,512,4,10,0
1,128,512,4,11,0
1,128,512,4,12,0
1,128,576,5,2,0
1,128,544,5,3,0
1,128,544,5,4,0
1,128,544,5,5,0
1,128,544,5,6,0
1,128,544,5,7,0
1,128,544,5,8,0
1,128,512,5,10,0
1,128,512,5,11,0
1,128,512,5,12,0
1,128,576,6,2,0
1,128,544,6,3,0
1,128,544,6,4,0
1,128,544,6,5,0
1,128,544,6,6,0
1,128,544,6,7,0
1,128,544,6,8,0
1,128,576,6,9,0
1,128,512,6,11,0
1,128,512,6,12,0
1,128,576,7,2,0
1,128,544,7,3,0
1,128,1440,7,4,0
1,128,544,7,5,0
1,128,544,7,6,0
1,128,544,7,7,0
1,128,544,7,8,0
1,128,576,7,9,0
1,128,512,7,11,0
1,128,512,7,12,0
1,128,576,8,2,0
1,128,544,8,3,0
1,128,544,8,4,0
1,128,544,8,5,0
1,128,544,8,6,0
1,128,544,8,7,0
1,128,544,8,8,0
1,128,576,8,9,0
1,128,512,8,11,0
1,128,512,8,12,0
1,128,576,9,2,0
1,128,576,9,3,0
1,128,576,9,4,0
1,128,576,9,5,0
1,128,576,9,6,0
1,128,576,9,7,0
1,128,576,9,8,0
1,128,576,9,9,0
1,128,512,9,11,0
1,128,512,9,12,0
1,128,512,10,11,0
1,128,512,10,12,0
1,128,512,11,11,0
1,128,512,11,12,0
1,128,512,12,11,0
1,128,512,12,12,0
1,128,512,13,11,0
1,128,512,13,12,0
2,128,992,4,11,0
2,128,992,7,12,0
2,128,992,10,11,0
::END
